ISIN,Cap,Bewertungstag,Emittent,Brief,Geld
DE000VL9QR00,12050.0,2020-03-20,Vontobel Financial Products GmbH,117.7,117.69
DE000VL9QQY2,10950.0,2020-03-20,Vontobel Financial Products GmbH,108.49,108.48
DE000VL9QQX4,10900.0,2020-03-20,Vontobel Financial Products GmbH,108.04,108.03
DE000VL9QQV8,10850.0,2020-03-20,Vontobel Financial Products GmbH,107.59,107.58
DE000VL9QQT2,10800.0,2020-03-20,Vontobel Financial Products GmbH,107.13,107.12
DE000VL9QQR6,10750.0,2020-03-20,Vontobel Financial Products GmbH,106.68,106.67
DE000VL9QQP0,10700.0,2020-03-20,Vontobel Financial Products GmbH,106.21,106.2
DE000VL9QQN5,10650.0,2020-03-20,Vontobel Financial Products GmbH,105.75,105.74
DE000VL9QQL9,10600.0,2020-03-20,Vontobel Financial Products GmbH,105.29,105.28
DE000VL9QQJ3,10550.0,2020-03-20,Vontobel Financial Products GmbH,104.83,104.82
DE000VL9QQG9,10500.0,2020-03-20,Vontobel Financial Products GmbH,104.36,104.35
DE000VL9QQE4,10450.0,2020-03-20,Vontobel Financial Products GmbH,103.9,103.89
DE000VL9QQC8,10400.0,2020-03-20,Vontobel Financial Products GmbH,103.43,103.42
DE000VL9QQA2,10350.0,2020-03-20,Vontobel Financial Products GmbH,102.96,102.95
DE000VL9QQ76,11200.0,2020-03-20,Vontobel Financial Products GmbH,110.71,110.7
DE000VL9QQ68,11150.0,2020-03-20,Vontobel Financial Products GmbH,110.27,110.26
DE000VL9QQ43,11100.0,2020-03-20,Vontobel Financial Products GmbH,109.83,109.82
DE000VL9QQ27,11050.0,2020-03-20,Vontobel Financial Products GmbH,109.38,109.37
DE000VL9QQ01,11000.0,2020-03-20,Vontobel Financial Products GmbH,108.94,108.93
DE000VL9QPZ1,10000.0,2020-03-20,Vontobel Financial Products GmbH,99.64,99.63
DE000VL9QPY4,9950.0,2020-03-20,Vontobel Financial Products GmbH,99.16,99.15
DE000VL9QPX6,9900.0,2020-03-20,Vontobel Financial Products GmbH,98.68,98.67
DE000VL9QPW8,9850.0,2020-03-20,Vontobel Financial Products GmbH,98.2,98.19
DE000VL9QPV0,9800.0,2020-03-20,Vontobel Financial Products GmbH,97.71,97.7
DE000VL9QP85,10300.0,2020-03-20,Vontobel Financial Products GmbH,102.49,102.48
DE000VL9QP69,10250.0,2020-03-20,Vontobel Financial Products GmbH,102.01,102.0
DE000VL9QP44,10200.0,2020-03-20,Vontobel Financial Products GmbH,101.54,101.53
DE000VL9QP36,10150.0,2020-03-20,Vontobel Financial Products GmbH,101.07,101.06
DE000VL9QP10,10100.0,2020-03-20,Vontobel Financial Products GmbH,100.59,100.58
DE000VL9QP02,10050.0,2020-03-20,Vontobel Financial Products GmbH,100.13,100.12
DE000VL9AJ24,12250.0,2019-12-27,Vontobel Financial Products GmbH,120.74,120.73
DE000VL8TZA9,9600.0,2019-12-20,Vontobel Financial Products GmbH,96.0,95.99
DE000VL8TY90,9550.0,2019-12-20,Vontobel Financial Products GmbH,95.5,95.49
DE000VL8TY82,9500.0,2019-12-20,Vontobel Financial Products GmbH,95.0,94.99
DE000VL8TY74,9450.0,2019-12-20,Vontobel Financial Products GmbH,94.5,94.49
DE000VL7ZRG2,10600.0,2019-12-20,Vontobel Financial Products GmbH,105.89,105.88
DE000VL7ZRF4,10550.0,2019-12-20,Vontobel Financial Products GmbH,105.4,105.39
DE000VL7ZRE7,10500.0,2019-12-20,Vontobel Financial Products GmbH,104.91,104.9
DE000VL7ZRD9,10450.0,2019-12-20,Vontobel Financial Products GmbH,104.42,104.41
DE000VL7ZRC1,10400.0,2019-12-20,Vontobel Financial Products GmbH,103.93,103.92
DE000VL7ZRB3,10350.0,2019-12-20,Vontobel Financial Products GmbH,103.44,103.43
DE000VL7ZRA5,10300.0,2019-12-20,Vontobel Financial Products GmbH,102.95,102.94
DE000VL7ZQ93,10250.0,2019-12-20,Vontobel Financial Products GmbH,102.46,102.45
DE000VL7ZQ85,10200.0,2019-12-20,Vontobel Financial Products GmbH,101.97,101.96
DE000VL7ZQ77,10150.0,2019-12-20,Vontobel Financial Products GmbH,101.47,101.46
DE000VL7ZQ69,10100.0,2019-12-20,Vontobel Financial Products GmbH,100.98,100.97
DE000VL7ZQ51,10050.0,2019-12-20,Vontobel Financial Products GmbH,100.48,100.47
DE000VL7Z9N5,10000.0,2019-12-20,Vontobel Financial Products GmbH,99.99,99.98
DE000VL7Z9M7,9950.0,2019-12-20,Vontobel Financial Products GmbH,99.49,99.48
DE000VL7Z9L9,9900.0,2019-12-20,Vontobel Financial Products GmbH,99.0,98.99
DE000VL7Z9K1,9850.0,2019-12-20,Vontobel Financial Products GmbH,98.5,98.49
DE000VL7Z9J3,9800.0,2019-12-20,Vontobel Financial Products GmbH,98.0,97.99
DE000VL7Z9H7,9750.0,2019-12-20,Vontobel Financial Products GmbH,97.5,97.49
DE000VL7Z9G9,9700.0,2019-12-20,Vontobel Financial Products GmbH,97.0,96.99
DE000VL7Z9F1,9650.0,2019-12-20,Vontobel Financial Products GmbH,96.5,96.49
DE000VL6ZPA1,13500.0,2019-12-20,Vontobel Financial Products GmbH,126.49,126.48
DE000VL6ZN97,13450.0,2019-12-20,Vontobel Financial Products GmbH,126.42,126.41
DE000VL6ZN89,13400.0,2019-12-20,Vontobel Financial Products GmbH,126.39,126.38
DE000VL6ZN71,13350.0,2019-12-20,Vontobel Financial Products GmbH,126.31,126.3
DE000VL6ZN63,13000.0,2019-12-20,Vontobel Financial Products GmbH,125.38,125.37
DE000VL6ZGE2,13300.0,2019-12-20,Vontobel Financial Products GmbH,126.2,126.19
DE000VL6ZGD4,13250.0,2019-12-20,Vontobel Financial Products GmbH,126.12,126.11
DE000VL6ZGC6,13200.0,2019-12-20,Vontobel Financial Products GmbH,126.01,126.0
DE000VL6ZGB8,13150.0,2019-12-20,Vontobel Financial Products GmbH,125.9,125.89
DE000VL6ZGA0,13100.0,2019-12-20,Vontobel Financial Products GmbH,125.73,125.72
DE000VL6ZFZ9,12600.0,2019-12-20,Vontobel Financial Products GmbH,123.37,123.36
DE000VL6ZFX4,12550.0,2019-12-20,Vontobel Financial Products GmbH,123.03,123.02
DE000VL6ZFW6,12500.0,2019-12-20,Vontobel Financial Products GmbH,122.71,122.7
DE000VL6ZFU0,12450.0,2019-12-20,Vontobel Financial Products GmbH,122.37,122.36
DE000VL6ZFS4,12400.0,2019-12-20,Vontobel Financial Products GmbH,122.01,122.0
DE000VL6ZFR6,12350.0,2019-12-20,Vontobel Financial Products GmbH,121.66,121.65
DE000VL6ZFP0,12300.0,2019-12-20,Vontobel Financial Products GmbH,121.28,121.27
DE000VL6ZFM7,12250.0,2019-12-20,Vontobel Financial Products GmbH,120.89,120.88
DE000VL6ZFL9,12200.0,2019-12-20,Vontobel Financial Products GmbH,120.5,120.49
DE000VL6ZFK1,12150.0,2019-12-20,Vontobel Financial Products GmbH,120.12,120.11
DE000VL6ZFJ3,12100.0,2019-12-20,Vontobel Financial Products GmbH,119.7,119.69
DE000VL6ZFH7,12050.0,2019-12-20,Vontobel Financial Products GmbH,119.3,119.29
DE000VL6ZFG9,12000.0,2019-12-20,Vontobel Financial Products GmbH,118.88,118.87
DE000VL6ZFF1,11950.0,2019-12-20,Vontobel Financial Products GmbH,118.45,118.44
DE000VL6ZFE4,11900.0,2019-12-20,Vontobel Financial Products GmbH,118.04,118.03
DE000VL6ZFC8,11850.0,2019-12-20,Vontobel Financial Products GmbH,117.6,117.59
DE000VL6ZFB0,11800.0,2019-12-20,Vontobel Financial Products GmbH,117.17,117.16
DE000VL6ZF97,13050.0,2019-12-20,Vontobel Financial Products GmbH,125.55,125.54
DE000VL6ZF71,12950.0,2019-12-20,Vontobel Financial Products GmbH,125.2,125.19
DE000VL6ZF63,12900.0,2019-12-20,Vontobel Financial Products GmbH,124.98,124.97
DE000VL6ZF55,12850.0,2019-12-20,Vontobel Financial Products GmbH,124.77,124.76
DE000VL6ZF48,12800.0,2019-12-20,Vontobel Financial Products GmbH,124.51,124.5
DE000VL6ZF30,12750.0,2019-12-20,Vontobel Financial Products GmbH,124.24,124.23
DE000VL6ZF22,12700.0,2019-12-20,Vontobel Financial Products GmbH,123.97,123.96
DE000VL6ZF14,12650.0,2019-12-20,Vontobel Financial Products GmbH,123.68,123.67
DE000VL6ZEZ2,11450.0,2019-12-20,Vontobel Financial Products GmbH,114.01,114.0
DE000VL6ZEX7,11400.0,2019-12-20,Vontobel Financial Products GmbH,113.54,113.53
DE000VL6ZEW9,11350.0,2019-12-20,Vontobel Financial Products GmbH,113.08,113.07
DE000VL6ZEU3,11300.0,2019-12-20,Vontobel Financial Products GmbH,112.61,112.6
DE000VL6ZET5,11250.0,2019-12-20,Vontobel Financial Products GmbH,112.15,112.14
DE000VL6ZEP3,11200.0,2019-12-20,Vontobel Financial Products GmbH,111.67,111.66
DE000VL6ZEM0,11150.0,2019-12-20,Vontobel Financial Products GmbH,111.2,111.19
DE000VL6ZEL2,11100.0,2019-12-20,Vontobel Financial Products GmbH,110.72,110.71
DE000VL6ZEJ6,11050.0,2019-12-20,Vontobel Financial Products GmbH,110.24,110.23
DE000VL6ZEH0,11000.0,2019-12-20,Vontobel Financial Products GmbH,109.77,109.76
DE000VL6ZEG2,10950.0,2019-12-20,Vontobel Financial Products GmbH,109.29,109.28
DE000VL6ZEF4,10900.0,2019-12-20,Vontobel Financial Products GmbH,108.8,108.79
DE000VL6ZEE7,10850.0,2019-12-20,Vontobel Financial Products GmbH,108.32,108.31
DE000VL6ZEC1,10800.0,2019-12-20,Vontobel Financial Products GmbH,107.85,107.84
DE000VL6ZEB3,10750.0,2019-12-20,Vontobel Financial Products GmbH,107.35,107.34
DE000VL6ZE98,11750.0,2019-12-20,Vontobel Financial Products GmbH,116.72,116.71
DE000VL6ZE72,11700.0,2019-12-20,Vontobel Financial Products GmbH,116.28,116.27
DE000VL6ZE64,11650.0,2019-12-20,Vontobel Financial Products GmbH,115.83,115.82
DE000VL6ZE49,11600.0,2019-12-20,Vontobel Financial Products GmbH,115.38,115.37
DE000VL6ZE23,11550.0,2019-12-20,Vontobel Financial Products GmbH,114.93,114.92
DE000VL6ZE15,11500.0,2019-12-20,Vontobel Financial Products GmbH,114.47,114.46
DE000VL6ZD99,10700.0,2019-12-20,Vontobel Financial Products GmbH,106.87,106.86
DE000VL6ZD81,10650.0,2019-12-20,Vontobel Financial Products GmbH,106.38,106.37
DE000VL604X2,13550.0,2019-12-20,Vontobel Financial Products GmbH,126.55,126.54
DE000VL4GP90,11250.0,2019-12-06,Vontobel Financial Products GmbH,112.23,112.22
DE000VF9AGZ2,11650.0,2020-08-28,Vontobel Financial Products GmbH,112.8,112.79
DE000VF9AGY5,11400.0,2020-08-28,Vontobel Financial Products GmbH,110.84,110.83
DE000VF9AGX7,11450.0,2020-08-28,Vontobel Financial Products GmbH,111.24,111.23
DE000VF9AGW9,11500.0,2020-08-28,Vontobel Financial Products GmbH,111.63,111.62
DE000VF9AGV1,11550.0,2020-08-28,Vontobel Financial Products GmbH,112.02,112.01
DE000VF9AGU3,11350.0,2020-08-28,Vontobel Financial Products GmbH,110.44,110.43
DE000VF9AGT5,11300.0,2020-08-28,Vontobel Financial Products GmbH,110.03,110.02
DE000VF9AGS7,11250.0,2020-08-28,Vontobel Financial Products GmbH,109.63,109.62
DE000VF9AGR9,11200.0,2020-08-28,Vontobel Financial Products GmbH,109.23,109.22
DE000VF9AGQ1,11100.0,2020-08-28,Vontobel Financial Products GmbH,108.42,108.41
DE000VF9AGP3,10950.0,2020-08-28,Vontobel Financial Products GmbH,107.14,107.13
DE000VF9AGN8,11150.0,2020-08-28,Vontobel Financial Products GmbH,108.82,108.81
DE000VF9AGM0,10700.0,2020-08-28,Vontobel Financial Products GmbH,105.08,105.07
DE000VF9AGL2,11050.0,2020-08-28,Vontobel Financial Products GmbH,107.98,107.97
DE000VF9AGK4,10600.0,2020-08-28,Vontobel Financial Products GmbH,104.22,104.21
DE000VF9AGJ6,11000.0,2020-08-28,Vontobel Financial Products GmbH,107.62,107.61
DE000VF9AGH0,10850.0,2020-08-28,Vontobel Financial Products GmbH,106.3,106.29
DE000VF9AGG2,10900.0,2020-08-28,Vontobel Financial Products GmbH,106.8,106.79
DE000VF9AGF4,10750.0,2020-08-28,Vontobel Financial Products GmbH,105.44,105.43
DE000VF9AGE7,10800.0,2020-08-28,Vontobel Financial Products GmbH,105.92,105.91
DE000VF9AGD9,10550.0,2020-08-28,Vontobel Financial Products GmbH,103.71,103.7
DE000VF9AGC1,10650.0,2020-08-28,Vontobel Financial Products GmbH,104.58,104.57
DE000VF9AG94,10050.0,2020-07-24,Vontobel Financial Products GmbH,99.48,99.47
DE000VF9AG86,12000.0,2020-08-28,Vontobel Financial Products GmbH,115.4,115.39
DE000VF9AG78,12050.0,2020-08-28,Vontobel Financial Products GmbH,115.77,115.76
DE000VF9AG60,11850.0,2020-08-28,Vontobel Financial Products GmbH,114.31,114.3
DE000VF9AG52,11950.0,2020-08-28,Vontobel Financial Products GmbH,115.04,115.03
DE000VF9AG45,11900.0,2020-08-28,Vontobel Financial Products GmbH,114.68,114.67
DE000VF9AG37,11800.0,2020-08-28,Vontobel Financial Products GmbH,113.94,113.93
DE000VF9AG29,11750.0,2020-08-28,Vontobel Financial Products GmbH,113.56,113.55
DE000VF9AG11,11600.0,2020-08-28,Vontobel Financial Products GmbH,112.41,112.4
DE000VF9AG03,11700.0,2020-08-28,Vontobel Financial Products GmbH,113.18,113.17
DE000VF9AEQ6,12050.0,2020-07-17,Vontobel Financial Products GmbH,116.26,116.25
DE000VF9AEP8,10100.0,2020-07-17,Vontobel Financial Products GmbH,99.98,99.97
DE000VF9AEN3,10050.0,2020-07-17,Vontobel Financial Products GmbH,99.52,99.51
DE000VF9AEM5,11900.0,2020-07-17,Vontobel Financial Products GmbH,115.15,115.14
DE000VF9AEL7,10150.0,2020-07-17,Vontobel Financial Products GmbH,100.43,100.42
DE000VF9AEK9,12000.0,2020-07-17,Vontobel Financial Products GmbH,115.88,115.87
DE000VF9AEJ1,11950.0,2020-07-17,Vontobel Financial Products GmbH,115.53,115.52
DE000VF9AEH5,12000.0,2020-08-21,Vontobel Financial Products GmbH,115.48,115.47
DE000VF9AEG7,12050.0,2020-08-21,Vontobel Financial Products GmbH,115.84,115.83
DE000VF9AEF9,11900.0,2020-08-21,Vontobel Financial Products GmbH,114.75,114.74
DE000VF9AEE2,11750.0,2020-08-21,Vontobel Financial Products GmbH,113.63,113.62
DE000VF9AED4,11950.0,2020-08-21,Vontobel Financial Products GmbH,115.13,115.12
DE000VF9AEC6,11850.0,2020-08-21,Vontobel Financial Products GmbH,114.38,114.37
DE000VF9AEB8,11800.0,2020-08-21,Vontobel Financial Products GmbH,114.01,114.0
DE000VF9AEA0,11700.0,2020-08-21,Vontobel Financial Products GmbH,113.25,113.24
DE000VF9ADZ9,11150.0,2020-08-21,Vontobel Financial Products GmbH,108.88,108.87
DE000VF9ADY2,11000.0,2020-08-21,Vontobel Financial Products GmbH,107.63,107.62
DE000VF9ADX4,10800.0,2020-08-21,Vontobel Financial Products GmbH,105.93,105.92
DE000VF9ADW6,11100.0,2020-08-21,Vontobel Financial Products GmbH,108.46,108.45
DE000VF9ADV8,11050.0,2020-08-21,Vontobel Financial Products GmbH,108.04,108.03
DE000VF9ADU0,10850.0,2020-08-21,Vontobel Financial Products GmbH,106.36,106.35
DE000VF9ADT2,10950.0,2020-08-21,Vontobel Financial Products GmbH,107.2,107.19
DE000VF9ADS4,10750.0,2020-08-21,Vontobel Financial Products GmbH,105.5,105.49
DE000VF9ADR6,10900.0,2020-08-21,Vontobel Financial Products GmbH,106.78,106.77
DE000VF9ADQ8,10700.0,2020-08-21,Vontobel Financial Products GmbH,105.07,105.06
DE000VF9ADP0,10600.0,2020-08-21,Vontobel Financial Products GmbH,104.2,104.19
DE000VF9ADN5,10550.0,2020-08-21,Vontobel Financial Products GmbH,103.76,103.75
DE000VF9ADM7,10650.0,2020-08-21,Vontobel Financial Products GmbH,104.63,104.62
DE000VF9AD97,11350.0,2020-08-21,Vontobel Financial Products GmbH,110.5,110.49
DE000VF9AD89,11200.0,2020-08-21,Vontobel Financial Products GmbH,109.29,109.28
DE000VF9AD71,11650.0,2020-08-21,Vontobel Financial Products GmbH,112.87,112.86
DE000VF9AD63,11550.0,2020-08-21,Vontobel Financial Products GmbH,112.09,112.08
DE000VF9AD55,11450.0,2020-08-21,Vontobel Financial Products GmbH,111.3,111.29
DE000VF9AD48,11600.0,2020-08-21,Vontobel Financial Products GmbH,112.49,112.48
DE000VF9AD30,11400.0,2020-08-21,Vontobel Financial Products GmbH,110.91,110.9
DE000VF9AD22,11500.0,2020-08-21,Vontobel Financial Products GmbH,111.7,111.69
DE000VF9AD14,11250.0,2020-08-21,Vontobel Financial Products GmbH,109.7,109.69
DE000VF9AD06,11300.0,2020-08-21,Vontobel Financial Products GmbH,110.1,110.09
DE000VF8VQT2,10300.0,2020-07-24,Vontobel Financial Products GmbH,101.75,101.74
DE000VF8VQS4,9600.0,2020-04-24,Vontobel Financial Products GmbH,95.65,95.64
DE000VF8VQR6,9500.0,2020-05-22,Vontobel Financial Products GmbH,94.6,94.59
DE000VF8VQQ8,9350.0,2021-03-26,Vontobel Financial Products GmbH,91.95,91.94
DE000VF8U0Z4,9550.0,2020-05-22,Vontobel Financial Products GmbH,95.08,95.07
DE000VF8U026,9400.0,2021-03-26,Vontobel Financial Products GmbH,92.4,92.39
DE000VF8U018,10350.0,2020-07-24,Vontobel Financial Products GmbH,102.19,102.18
DE000VF8U000,9650.0,2020-04-24,Vontobel Financial Products GmbH,96.13,96.12
DE000VF8PDE4,9600.0,2020-05-22,Vontobel Financial Products GmbH,95.55,95.54
DE000VF8PDD6,9900.0,2020-05-22,Vontobel Financial Products GmbH,98.4,98.39
DE000VF8PDC8,9800.0,2020-04-24,Vontobel Financial Products GmbH,97.57,97.56
DE000VF8PDB0,9850.0,2020-05-22,Vontobel Financial Products GmbH,97.92,97.91
DE000VF8PDA2,9800.0,2020-05-22,Vontobel Financial Products GmbH,97.45,97.44
DE000VF8PCZ1,10600.0,2020-07-24,Vontobel Financial Products GmbH,104.42,104.41
DE000VF8PCY4,9500.0,2021-03-26,Vontobel Financial Products GmbH,93.29,93.28
DE000VF8PCX6,10650.0,2020-07-24,Vontobel Financial Products GmbH,104.86,104.85
DE000VF8PCW8,10500.0,2020-07-24,Vontobel Financial Products GmbH,103.53,103.52
DE000VF8PCV0,10400.0,2020-07-24,Vontobel Financial Products GmbH,102.64,102.63
DE000VF8PCU2,10450.0,2020-07-24,Vontobel Financial Products GmbH,103.09,103.08
DE000VF8PC92,9750.0,2020-05-22,Vontobel Financial Products GmbH,96.98,96.97
DE000VF8PC84,9700.0,2020-05-22,Vontobel Financial Products GmbH,96.5,96.49
DE000VF8PC76,9650.0,2020-05-22,Vontobel Financial Products GmbH,96.03,96.02
DE000VF8PC68,9750.0,2020-04-24,Vontobel Financial Products GmbH,97.09,97.08
DE000VF8PC50,9550.0,2021-03-26,Vontobel Financial Products GmbH,93.74,93.73
DE000VF8PC43,9700.0,2020-04-24,Vontobel Financial Products GmbH,96.61,96.6
DE000VF8PC35,9600.0,2021-03-26,Vontobel Financial Products GmbH,94.18,94.17
DE000VF8PC27,9450.0,2021-03-26,Vontobel Financial Products GmbH,92.85,92.84
DE000VF8PC19,9650.0,2021-03-26,Vontobel Financial Products GmbH,94.63,94.62
DE000VF8PC01,10550.0,2020-07-24,Vontobel Financial Products GmbH,103.98,103.97
DE000VF8PAZ5,10000.0,2020-05-15,Vontobel Financial Products GmbH,99.37,99.36
DE000VF8PAY8,10050.0,2020-05-15,Vontobel Financial Products GmbH,99.83,99.82
DE000VF8PAX0,9850.0,2020-05-15,Vontobel Financial Products GmbH,97.95,97.94
DE000VF8PAW2,9800.0,2020-05-15,Vontobel Financial Products GmbH,97.48,97.47
DE000VF8PAV4,9750.0,2020-05-15,Vontobel Financial Products GmbH,97.01,97.0
DE000VF8PAU6,9900.0,2020-05-15,Vontobel Financial Products GmbH,98.43,98.42
DE000VF8PAT8,9650.0,2020-05-15,Vontobel Financial Products GmbH,96.06,96.05
DE000VF8PAS0,9700.0,2020-05-15,Vontobel Financial Products GmbH,96.53,96.52
DE000VF8PAR2,11800.0,2020-07-17,Vontobel Financial Products GmbH,114.4,114.39
DE000VF8PAQ4,11850.0,2020-07-17,Vontobel Financial Products GmbH,114.79,114.78
DE000VF8PAP6,11600.0,2020-07-17,Vontobel Financial Products GmbH,112.85,112.84
DE000VF8PAN1,11750.0,2020-07-17,Vontobel Financial Products GmbH,114.02,114.01
DE000VF8PAM3,11650.0,2020-07-17,Vontobel Financial Products GmbH,113.24,113.23
DE000VF8PAL5,11700.0,2020-07-17,Vontobel Financial Products GmbH,113.63,113.62
DE000VF8PAK7,11450.0,2020-07-17,Vontobel Financial Products GmbH,111.66,111.65
DE000VF8PAJ9,11400.0,2020-07-17,Vontobel Financial Products GmbH,111.26,111.25
DE000VF8PAH3,11550.0,2020-07-17,Vontobel Financial Products GmbH,112.46,112.45
DE000VF8PAG5,11500.0,2020-07-17,Vontobel Financial Products GmbH,112.06,112.05
DE000VF8PAF7,11300.0,2020-07-17,Vontobel Financial Products GmbH,110.44,110.43
DE000VF8PAE0,11350.0,2020-07-17,Vontobel Financial Products GmbH,110.85,110.84
DE000VF8PAD2,11150.0,2020-07-17,Vontobel Financial Products GmbH,109.2,109.19
DE000VF8PAC4,11250.0,2020-07-17,Vontobel Financial Products GmbH,110.03,110.02
DE000VF8PAB6,11200.0,2020-07-17,Vontobel Financial Products GmbH,109.62,109.61
DE000VF8PAA8,11000.0,2020-07-17,Vontobel Financial Products GmbH,107.94,107.93
DE000VF8PA78,10200.0,2020-05-15,Vontobel Financial Products GmbH,101.23,101.22
DE000VF8PA60,9800.0,2020-04-17,Vontobel Financial Products GmbH,97.59,97.58
DE000VF8PA52,9750.0,2020-04-17,Vontobel Financial Products GmbH,97.12,97.11
DE000VF8PA45,10250.0,2020-05-15,Vontobel Financial Products GmbH,101.69,101.68
DE000VF8PA37,10150.0,2020-05-15,Vontobel Financial Products GmbH,100.77,100.76
DE000VF8PA29,9950.0,2020-05-15,Vontobel Financial Products GmbH,98.9,98.89
DE000VF8PA11,10100.0,2020-05-15,Vontobel Financial Products GmbH,100.3,100.29
DE000VF8PA03,10300.0,2020-05-15,Vontobel Financial Products GmbH,102.16,102.15
DE000VF8NUC7,10300.0,2020-05-22,Vontobel Financial Products GmbH,102.12,102.11
DE000VF8NUB9,10250.0,2020-05-22,Vontobel Financial Products GmbH,101.66,101.65
DE000VF8NUA1,10100.0,2020-05-22,Vontobel Financial Products GmbH,100.26,100.25
DE000VF8NTZ0,11950.0,2020-07-24,Vontobel Financial Products GmbH,115.44,115.43
DE000VF8NTY3,12050.0,2020-07-24,Vontobel Financial Products GmbH,116.17,116.16
DE000VF8NTX5,11900.0,2020-07-24,Vontobel Financial Products GmbH,115.08,115.07
DE000VF8NTW7,11850.0,2020-07-24,Vontobel Financial Products GmbH,114.71,114.7
DE000VF8NTV9,11700.0,2020-07-24,Vontobel Financial Products GmbH,113.55,113.54
DE000VF8NTU1,11800.0,2020-07-24,Vontobel Financial Products GmbH,114.32,114.31
DE000VF8NTT3,11750.0,2020-07-24,Vontobel Financial Products GmbH,113.94,113.93
DE000VF8NTS5,11600.0,2020-07-24,Vontobel Financial Products GmbH,112.79,112.78
DE000VF8NTR7,11650.0,2020-07-24,Vontobel Financial Products GmbH,113.17,113.16
DE000VF8NTQ9,11550.0,2020-07-24,Vontobel Financial Products GmbH,112.41,112.4
DE000VF8NTP1,11400.0,2020-07-24,Vontobel Financial Products GmbH,111.24,111.23
DE000VF8NTN6,11300.0,2020-07-24,Vontobel Financial Products GmbH,110.4,110.39
DE000VF8NTM8,11450.0,2020-07-24,Vontobel Financial Products GmbH,111.62,111.61
DE000VF8NTL0,11500.0,2020-07-24,Vontobel Financial Products GmbH,112.02,112.01
DE000VF8NTK2,11350.0,2020-07-24,Vontobel Financial Products GmbH,110.82,110.81
DE000VF8NTJ4,11200.0,2020-07-24,Vontobel Financial Products GmbH,109.58,109.57
DE000VF8NTH8,11250.0,2020-07-24,Vontobel Financial Products GmbH,109.99,109.98
DE000VF8NTG0,11150.0,2020-07-24,Vontobel Financial Products GmbH,109.16,109.15
DE000VF8NTF2,11100.0,2020-07-24,Vontobel Financial Products GmbH,108.74,108.73
DE000VF8NTE5,11000.0,2020-07-24,Vontobel Financial Products GmbH,107.88,107.87
DE000VF8NTD7,11050.0,2020-07-24,Vontobel Financial Products GmbH,108.3,108.29
DE000VF8NTC9,10950.0,2020-07-24,Vontobel Financial Products GmbH,107.46,107.45
DE000VF8NTB1,10700.0,2020-07-24,Vontobel Financial Products GmbH,105.29,105.28
DE000VF8NTA3,10750.0,2020-07-24,Vontobel Financial Products GmbH,105.73,105.72
DE000VF8NT95,10150.0,2020-05-22,Vontobel Financial Products GmbH,100.73,100.72
