ISIN,Cap,Bewertungstag,Emittent,Brief,Geld
DE000JP4PK25,12250.00,20.12.19,J.P. Morgan,120.92,120.91
DE000JP4QTD3,13100.00,20.12.19,J.P. Morgan,125.76,125.75
DE000JP4QTE1,12100.00,20.12.19,J.P. Morgan,119.74,119.73
DE000JP4QTF8,13000.00,20.12.19,J.P. Morgan,125.41,125.40
DE000JP4QTG6,12900.00,20.12.19,J.P. Morgan,124.99,124.98
DE000JP4QTH4,12400.00,20.12.19,J.P. Morgan,122.03,122.02
DE000JP4QTJ0,12600.00,20.12.19,J.P. Morgan,123.38,123.37
DE000JP4QTK8,11900.00,20.12.19,J.P. Morgan,118.07,118.06
DE000JP4QTL6,10800.00,20.12.19,J.P. Morgan,107.88,107.87
DE000JP4QTM4,10700.00,20.12.19,J.P. Morgan,106.91,106.90
DE000JP4QTN2,10900.00,20.12.19,J.P. Morgan,108.85,108.84
DE000JP4QTP7,11100.00,20.12.19,J.P. Morgan,110.77,110.76
DE000JP4S338,12500.00,20.12.19,J.P. Morgan,122.73,122.72
DE000JP4S346,11500.00,20.12.19,J.P. Morgan,114.51,114.50
DE000JP4S353,12000.00,20.12.19,J.P. Morgan,118.91,118.90
DE000JP52EP5,11800.00,20.12.19,J.P. Morgan,117.20,117.19
DE000JP52EQ3,11200.00,20.12.19,J.P. Morgan,111.72,111.71
DE000JP52ER1,11400.00,20.12.19,J.P. Morgan,113.59,113.58
DE000JP52ES9,11300.00,20.12.19,J.P. Morgan,112.66,112.65
DE000JP52ET7,11700.00,20.12.19,J.P. Morgan,116.32,116.31
DE000JP52EU5,11000.00,20.12.19,J.P. Morgan,109.81,109.80
DE000JP52EV3,11600.00,20.12.19,J.P. Morgan,115.42,115.41
DE000JP52EW1,10400.00,20.12.19,J.P. Morgan,103.98,103.97
DE000JP52EX9,10200.00,20.12.19,J.P. Morgan,102.01,102.00
DE000JP52EY7,10300.00,20.12.19,J.P. Morgan,102.99,102.98
DE000JP52EZ4,10500.00,20.12.19,J.P. Morgan,104.96,104.95
DE000JP52F04,10600.00,20.12.19,J.P. Morgan,105.94,105.93
DE000JP52F12,10100.00,20.12.19,J.P. Morgan,101.02,101.01
DE000JP52F20,10000.00,20.12.19,J.P. Morgan,100.03,100.02
DE000JP549P7,12700.00,20.12.19,J.P. Morgan,123.98,123.97
DE000JP549Q5,12800.00,20.12.19,J.P. Morgan,124.52,124.51
DE000JP549R3,9700.00,20.12.19,J.P. Morgan,97.04,97.03
DE000JP549S1,9900.00,20.12.19,J.P. Morgan,99.04,99.03
DE000JP549T9,9800.00,20.12.19,J.P. Morgan,98.04,98.03
DE000JP549U7,9300.00,20.12.19,J.P. Morgan,93.05,93.04
DE000JP549V5,9400.00,20.12.19,J.P. Morgan,94.05,94.04
DE000JP549W3,9600.00,20.12.19,J.P. Morgan,96.05,96.04
DE000JP549X1,9500.00,20.12.19,J.P. Morgan,95.04,95.03
DE000JP549Y9,9200.00,20.12.19,J.P. Morgan,92.05,92.04
DE000JP549Z6,9000.00,20.12.19,J.P. Morgan,90.06,90.05
DE000JP54A07,9100.00,20.12.19,J.P. Morgan,91.06,91.05
DE000JP5P323,13400.00,20.12.19,J.P. Morgan,126.41,126.40
DE000JP5P331,13500.00,20.12.19,J.P. Morgan,126.52,126.51
DE000JP5P349,13600.00,20.12.19,J.P. Morgan,126.59,126.58
DE000JP5P356,13200.00,20.12.19,J.P. Morgan,126.04,126.03
DE000JP5P364,13300.00,20.12.19,J.P. Morgan,126.25,126.24
DE000JP5P372,8900.00,20.12.19,J.P. Morgan,89.06,89.05
DE000JP5P380,8400.00,20.12.19,J.P. Morgan,84.06,84.05
DE000JP5P398,8500.00,20.12.19,J.P. Morgan,85.06,85.05
DE000JP5P3A5,8700.00,20.12.19,J.P. Morgan,87.06,87.05
DE000JP5P3B3,8800.00,20.12.19,J.P. Morgan,88.06,88.05
DE000JP5P3C1,8300.00,20.12.19,J.P. Morgan,83.06,83.05
DE000JP5P3D9,8600.00,20.12.19,J.P. Morgan,86.07,86.06
DE000JP5P3E7,8100.00,20.12.19,J.P. Morgan,81.06,81.05
DE000JP5P3F4,8200.00,20.12.19,J.P. Morgan,82.06,82.05
DE000JP65GN7,7600.00,20.12.19,J.P. Morgan,76.06,76.05
DE000JP65GQ0,7800.00,20.12.19,J.P. Morgan,78.06,78.05
DE000JP65GR8,7700.00,20.12.19,J.P. Morgan,77.06,77.05
DE000JP65GS6,8000.00,20.12.19,J.P. Morgan,80.06,80.05
DE000JP65GT4,7900.00,20.12.19,J.P. Morgan,79.06,79.05
DE000JP8B1B0,11250.00,19.06.20,J.P. Morgan,110.49,110.48
DE000JP8EK24,12200.00,20.12.19,J.P. Morgan,120.53,120.52
DE000JP8EK32,11950.00,20.12.19,J.P. Morgan,118.49,118.48
DE000JP8EK40,11850.00,20.12.19,J.P. Morgan,117.64,117.63
DE000JP8EK57,12150.00,20.12.19,J.P. Morgan,120.14,120.13
DE000JP8EK65,12050.00,20.12.19,J.P. Morgan,119.33,119.32
DE000JP8EK73,11650.00,20.12.19,J.P. Morgan,115.87,115.86
DE000JP8EK81,11750.00,20.12.19,J.P. Morgan,116.76,116.75
DE000JP8EKG2,11150.00,20.12.19,J.P. Morgan,111.24,111.23
DE000JP8EKH0,11250.00,20.12.19,J.P. Morgan,112.19,112.18
DE000JP8EKJ6,11350.00,20.12.19,J.P. Morgan,113.13,113.12
DE000JP8EKK4,11450.00,20.12.19,J.P. Morgan,114.05,114.04
DE000JP8EKL2,11550.00,20.12.19,J.P. Morgan,114.97,114.96
DE000JP8EKM0,10950.00,20.12.19,J.P. Morgan,109.33,109.32
DE000JP8EKN8,11050.00,20.12.19,J.P. Morgan,110.29,110.28
DE000JP8EKW9,10450.00,20.12.19,J.P. Morgan,104.47,104.46
DE000JP8EKX7,10550.00,20.12.19,J.P. Morgan,105.45,105.44
DE000JP8EKY5,10650.00,20.12.19,J.P. Morgan,106.42,106.41
DE000JP8EKZ2,10750.00,20.12.19,J.P. Morgan,107.40,107.39
DE000JP8EL07,10850.00,20.12.19,J.P. Morgan,108.37,108.36
DE000JP8EL15,10250.00,20.12.19,J.P. Morgan,102.50,102.49
DE000JP8EL23,10350.00,20.12.19,J.P. Morgan,103.49,103.48
DE000JP8ELA3,9750.00,20.12.19,J.P. Morgan,97.54,97.53
DE000JP8ELB1,9850.00,20.12.19,J.P. Morgan,98.53,98.52
DE000JP8ELC9,9950.00,20.12.19,J.P. Morgan,99.53,99.52
DE000JP8ELD7,10050.00,20.12.19,J.P. Morgan,100.52,100.51
DE000JP8ELE5,10150.00,20.12.19,J.P. Morgan,101.51,101.50
DE000JP8ELF2,9550.00,20.12.19,J.P. Morgan,95.54,95.53
DE000JP8ELG0,9650.00,20.12.19,J.P. Morgan,96.55,96.54
DE000JP8ELQ9,9050.00,20.12.19,J.P. Morgan,90.56,90.55
DE000JP8ELR7,9150.00,20.12.19,J.P. Morgan,91.56,91.55
DE000JP8ELS5,9250.00,20.12.19,J.P. Morgan,92.55,92.54
DE000JP8ELT3,9350.00,20.12.19,J.P. Morgan,93.55,93.54
DE000JP8ELU1,9450.00,20.12.19,J.P. Morgan,94.55,94.54
DE000JP8ELV9,8950.00,20.12.19,J.P. Morgan,89.56,89.55
DE000JP8EMS3,12250.00,20.03.20,J.P. Morgan,119.25,119.24
DE000JP8EMT1,12300.00,20.03.20,J.P. Morgan,119.60,119.59
DE000JP8EMU9,12150.00,20.03.20,J.P. Morgan,118.53,118.52
DE000JP8EMV7,12200.00,20.03.20,J.P. Morgan,118.90,118.89
DE000JP8EMW5,12100.00,20.03.20,J.P. Morgan,118.16,118.15
DE000JP8EMX3,12000.00,20.03.20,J.P. Morgan,117.41,117.40
DE000JP8EMY1,12050.00,20.03.20,J.P. Morgan,117.79,117.78
DE000JP8EMZ8,11850.00,20.03.20,J.P. Morgan,116.25,116.24
DE000JP8EN05,11800.00,20.03.20,J.P. Morgan,115.85,115.84
DE000JP8EN13,11900.00,20.03.20,J.P. Morgan,116.64,116.63
DE000JP8EN21,11950.00,20.03.20,J.P. Morgan,117.03,117.02
DE000JP8EN39,11700.00,20.03.20,J.P. Morgan,115.04,115.03
DE000JP8EN47,11750.00,20.03.20,J.P. Morgan,115.45,115.44
DE000JP8EN54,11500.00,20.03.20,J.P. Morgan,113.39,113.38
DE000JP8EN62,11600.00,20.03.20,J.P. Morgan,114.22,114.21
DE000JP8EN70,11550.00,20.03.20,J.P. Morgan,113.81,113.80
DE000JP8EN88,11650.00,20.03.20,J.P. Morgan,114.64,114.63
DE000JP8EN96,11350.00,20.03.20,J.P. Morgan,112.11,112.10
DE000JP8ENA9,11400.00,20.03.20,J.P. Morgan,112.54,112.53
DE000JP8ENB7,11450.00,20.03.20,J.P. Morgan,112.96,112.95
DE000JP8ENC5,11200.00,20.03.20,J.P. Morgan,110.80,110.79
DE000JP8END3,11250.00,20.03.20,J.P. Morgan,111.24,111.23
DE000JP8ENE1,11300.00,20.03.20,J.P. Morgan,111.68,111.67
DE000JP8ENF8,11050.00,20.03.20,J.P. Morgan,109.48,109.47
DE000JP8ENG6,11100.00,20.03.20,J.P. Morgan,109.92,109.91
DE000JP8ENH4,11150.00,20.03.20,J.P. Morgan,110.36,110.35
DE000JP8ENJ0,10900.00,20.03.20,J.P. Morgan,108.14,108.13
DE000JP8ENK8,11000.00,20.03.20,J.P. Morgan,109.03,109.02
DE000JP8ENL6,10950.00,20.03.20,J.P. Morgan,108.58,108.57
DE000JP8ENM4,10800.00,20.03.20,J.P. Morgan,107.23,107.22
DE000JP8ENN2,10850.00,20.03.20,J.P. Morgan,107.69,107.68
DE000JP8ENP7,9000.00,20.03.20,J.P. Morgan,90.00,89.99
DE000JP8ENQ5,10700.00,20.03.20,J.P. Morgan,106.32,106.31
DE000JP8ENR3,10750.00,20.03.20,J.P. Morgan,106.78,106.77
DE000JP8ENS1,9150.00,20.03.20,J.P. Morgan,91.47,91.46
DE000JP8ENT9,9100.00,20.03.20,J.P. Morgan,90.98,90.97
DE000JP8ENU7,9050.00,20.03.20,J.P. Morgan,90.49,90.48
DE000JP8ENV5,9300.00,20.03.20,J.P. Morgan,92.94,92.93
DE000JP8ENW3,9250.00,20.03.20,J.P. Morgan,92.45,92.44
DE000JP8ENX1,9200.00,20.03.20,J.P. Morgan,91.96,91.95
DE000JP8ENY9,9450.00,20.03.20,J.P. Morgan,94.41,94.40
DE000JP8ENZ6,9400.00,20.03.20,J.P. Morgan,93.92,93.91
DE000JP8EP03,9350.00,20.03.20,J.P. Morgan,93.43,93.42
DE000JP8EP11,9600.00,20.03.20,J.P. Morgan,95.87,95.86
DE000JP8EP29,9550.00,20.03.20,J.P. Morgan,95.38,95.37
DE000JP8EP37,9500.00,20.03.20,J.P. Morgan,94.90,94.89
DE000JP8EP45,9750.00,20.03.20,J.P. Morgan,97.32,97.31
DE000JP8EP52,9700.00,20.03.20,J.P. Morgan,96.84,96.83
DE000JP8EP60,9650.00,20.03.20,J.P. Morgan,96.36,96.35
DE000JP8EP78,9900.00,20.03.20,J.P. Morgan,98.77,98.76
DE000JP8EP86,9850.00,20.03.20,J.P. Morgan,98.29,98.28
DE000JP8EP94,9800.00,20.03.20,J.P. Morgan,97.81,97.80
DE000JP8EPA4,10050.00,20.03.20,J.P. Morgan,100.21,100.20
DE000JP8EPB2,10000.00,20.03.20,J.P. Morgan,99.73,99.72
DE000JP8EPC0,9950.00,20.03.20,J.P. Morgan,99.25,99.24
DE000JP8EPD8,10150.00,20.03.20,J.P. Morgan,101.16,101.15
DE000JP8EPE6,10100.00,20.03.20,J.P. Morgan,100.69,100.68
DE000JP8EPF3,10300.00,20.03.20,J.P. Morgan,102.59,102.58
DE000JP8EPG1,10250.00,20.03.20,J.P. Morgan,102.11,102.10
DE000JP8EPH9,10200.00,20.03.20,J.P. Morgan,101.64,101.63
DE000JP8EPJ5,10450.00,20.03.20,J.P. Morgan,104.00,103.99
DE000JP8EPK3,10400.00,20.03.20,J.P. Morgan,103.53,103.52
DE000JP8EPL1,10350.00,20.03.20,J.P. Morgan,103.06,103.05
DE000JP8EPM9,10600.00,20.03.20,J.P. Morgan,105.39,105.38
DE000JP8EPN7,10550.00,20.03.20,J.P. Morgan,104.93,104.92
DE000JP8EPP2,10500.00,20.03.20,J.P. Morgan,104.46,104.45
DE000JP8EPQ0,10650.00,20.03.20,J.P. Morgan,105.86,105.85
DE000JP8EPR8,12300.00,19.06.20,J.P. Morgan,118.53,118.52
DE000JP8EPS6,12400.00,19.06.20,J.P. Morgan,119.19,119.18
DE000JP8EPT4,12000.00,19.06.20,J.P. Morgan,116.41,116.40
DE000JP8EPU2,12500.00,19.06.20,J.P. Morgan,119.84,119.83
DE000JP8EPV0,12250.00,19.06.20,J.P. Morgan,118.19,118.18
DE000JP8EPW8,12100.00,19.06.20,J.P. Morgan,117.13,117.12
DE000JP8EPX6,9100.00,19.06.20,J.P. Morgan,90.83,90.82
DE000JP8EPY4,9000.00,19.06.20,J.P. Morgan,89.86,89.85
DE000JP8EPZ1,12200.00,19.06.20,J.P. Morgan,117.84,117.83
DE000JP8EQ02,9250.00,19.06.20,J.P. Morgan,92.27,92.26
DE000JP8EQ10,9200.00,19.06.20,J.P. Morgan,91.79,91.78
DE000JP8EQ28,9500.00,19.06.20,J.P. Morgan,94.67,94.66
DE000JP8EQ36,9400.00,19.06.20,J.P. Morgan,93.71,93.70
DE000JP8EQ44,9300.00,19.06.20,J.P. Morgan,92.75,92.74
DE000JP8EQ51,9700.00,19.06.20,J.P. Morgan,96.56,96.55
DE000JP8EQ69,9600.00,19.06.20,J.P. Morgan,95.61,95.60
DE000JP8EQ77,9900.00,19.06.20,J.P. Morgan,98.44,98.43
DE000JP8EQ85,9800.00,19.06.20,J.P. Morgan,97.50,97.49
DE000JP8EQ93,9750.00,19.06.20,J.P. Morgan,97.03,97.02
DE000JP8EQA2,10200.00,19.06.20,J.P. Morgan,101.22,101.21
DE000JP8EQB0,10100.00,19.06.20,J.P. Morgan,100.30,100.29
DE000JP8EQC8,10000.00,19.06.20,J.P. Morgan,99.37,99.36
DE000JP8EQD6,10400.00,19.06.20,J.P. Morgan,103.05,103.04
DE000JP8EQE4,10300.00,19.06.20,J.P. Morgan,102.14,102.13
DE000JP8EQF1,10250.00,19.06.20,J.P. Morgan,101.68,101.67
DE000JP8EQG9,10700.00,19.06.20,J.P. Morgan,105.74,105.73
DE000JP8EQH7,10600.00,19.06.20,J.P. Morgan,104.85,104.84
DE000JP8EQJ3,10500.00,19.06.20,J.P. Morgan,103.95,103.94
DE000JP8EQK1,10900.00,19.06.20,J.P. Morgan,107.50,107.49
DE000JP8EQL9,10800.00,19.06.20,J.P. Morgan,106.62,106.61
DE000JP8EQM7,10750.00,19.06.20,J.P. Morgan,106.18,106.17
DE000JP8EQN5,11400.00,19.06.20,J.P. Morgan,111.73,111.72
DE000JP8EQP0,11100.00,19.06.20,J.P. Morgan,109.22,109.21
DE000JP8EQQ8,11000.00,19.06.20,J.P. Morgan,108.36,108.35
DE000JP8EQR6,11700.00,19.06.20,J.P. Morgan,114.13,114.12
DE000JP8EQS4,11600.00,19.06.20,J.P. Morgan,113.35,113.34
DE000JP8EQT2,11500.00,19.06.20,J.P. Morgan,112.54,112.53
DE000JP8EQU0,11900.00,19.06.20,J.P. Morgan,115.67,115.66
DE000JP8EQV8,11800.00,19.06.20,J.P. Morgan,114.91,114.90
DE000JP8EQW6,11750.00,19.06.20,J.P. Morgan,114.52,114.51
DE000JP8GCC3,12450.00,20.03.20,J.P. Morgan,120.64,120.63
DE000JP8GCD1,12350.00,20.03.20,J.P. Morgan,119.97,119.96
DE000JP8GCE9,12400.00,20.03.20,J.P. Morgan,120.31,120.30
DE000JP8GCF6,12500.00,20.03.20,J.P. Morgan,120.97,120.96
DE000JP8GCG4,12300.00,20.12.19,J.P. Morgan,121.30,121.29
DE000JP8GCH2,12750.00,20.03.20,J.P. Morgan,122.47,122.46
DE000JP8GCJ8,12700.00,20.03.20,J.P. Morgan,122.18,122.17
DE000JP8GCK6,12600.00,20.03.20,J.P. Morgan,121.59,121.58
DE000JP8GCL4,12900.00,20.03.20,J.P. Morgan,123.27,123.26
DE000JP8GCM2,12800.00,20.03.20,J.P. Morgan,122.74,122.73
DE000JP8GCN0,13200.00,20.03.20,J.P. Morgan,124.60,124.59
DE000JP8GCP5,13100.00,20.03.20,J.P. Morgan,124.20,124.19
DE000JP8GCQ3,13000.00,20.03.20,J.P. Morgan,123.75,123.74
DE000JP8GCR1,12600.00,19.06.20,J.P. Morgan,120.46,120.45
DE000JP8GCS9,13250.00,20.03.20,J.P. Morgan,124.79,124.78
DE000JP8GCT7,12800.00,19.06.20,J.P. Morgan,121.62,121.61
DE000JP8GCU5,12750.00,19.06.20,J.P. Morgan,121.34,121.33
DE000JP8GCV3,12700.00,19.06.20,J.P. Morgan,121.05,121.04
DE000JP8GCW1,13200.00,19.06.20,J.P. Morgan,123.61,123.60
DE000JP8GCX9,13000.00,19.06.20,J.P. Morgan,122.67,122.66
DE000JP8GCY7,12900.00,19.06.20,J.P. Morgan,122.16,122.15
DE000JP8GCZ4,13300.00,19.06.20,J.P. Morgan,124.03,124.02
DE000JP8GD05,13250.00,19.06.20,J.P. Morgan,123.82,123.81
DE000JP8GD13,13100.00,19.06.20,J.P. Morgan,123.03,123.02
DE000JP8GD21,13400.00,19.06.20,J.P. Morgan,124.42,124.41
DE000JP8HCA5,8500.00,19.06.20,J.P. Morgan,84.99,84.98
DE000JP8HCB3,12350.00,20.12.19,J.P. Morgan,121.67,121.66
DE000JP8HCC1,13500.00,19.06.20,J.P. Morgan,124.78,124.77
DE000JP8HCD9,8250.00,19.06.20,J.P. Morgan,82.53,82.52
DE000JP8HCE7,12550.00,20.03.20,J.P. Morgan,121.28,121.27
DE000JP8HCF4,13600.00,19.06.20,J.P. Morgan,125.10,125.09
DE000JP8HCG2,8750.00,19.06.20,J.P. Morgan,87.43,87.42
DE000JP8HCH0,8000.00,19.06.20,J.P. Morgan,80.07,80.06
DE000JP8HCJ6,13400.00,20.03.20,J.P. Morgan,125.29,125.28
DE000JP8HCK4,12450.00,20.12.19,J.P. Morgan,122.38,122.37
DE000JP8HCL2,12550.00,20.12.19,J.P. Morgan,123.06,123.05
DE000JP8HCN8,8900.00,20.03.20,J.P. Morgan,89.01,89.00
DE000JP8HCQ1,12650.00,20.03.20,J.P. Morgan,121.89,121.88
DE000JP8J601,8800.00,20.03.20,J.P. Morgan,88.02,88.01
DE000JP8J6G0,13700.00,19.06.20,J.P. Morgan,125.40,125.39
DE000JP8JJE8,13700.00,19.06.20,J.P. Morgan,125.40,125.39
DE000JP8JJF5,8800.00,20.03.20,J.P. Morgan,88.02,88.01
DE000JP8LTL8,8700.00,20.03.20,J.P. Morgan,87.03,87.02
DE000JP8NPQ1,12650.00,20.12.19,J.P. Morgan,123.68,123.67
DE000JP8U6K7,12750.00,20.12.19,J.P. Morgan,124.25,124.24
DE000JP8U6L5,12850.00,20.12.19,J.P. Morgan,124.76,124.75
DE000JP8U6N1,12950.00,20.03.20,J.P. Morgan,123.51,123.50
DE000JP8U6P6,12950.00,20.12.19,J.P. Morgan,125.21,125.20
DE000JP8U6Q4,13500.00,20.03.20,J.P. Morgan,125.57,125.56
DE000JP8U6R2,13700.00,20.03.20,J.P. Morgan,126.01,126.00
DE000JP8U6S0,12850.00,20.03.20,J.P. Morgan,123.01,123.00
DE000JP8U6T8,13600.00,20.03.20,J.P. Morgan,125.81,125.80
DE000JP8U6U6,13050.00,20.03.20,J.P. Morgan,123.98,123.97
DE000JP8U6V4,14000.00,19.06.20,J.P. Morgan,126.10,126.09
DE000JP8U6W2,13750.00,20.03.20,J.P. Morgan,126.10,126.09
DE000JP8U6X0,13800.00,20.03.20,J.P. Morgan,126.18,126.17
DE000JP8U6Y8,13900.00,19.06.20,J.P. Morgan,125.89,125.88
DE000JP8U6Z5,13800.00,19.06.20,J.P. Morgan,125.66,125.65
DE000JP8YMT9,8900.00,19.06.20,J.P. Morgan,88.89,88.88
DE000JP8YMX1,14300.00,19.06.20,J.P. Morgan,126.55,126.54
DE000JP8YMZ6,7750.00,19.06.20,J.P. Morgan,77.59,77.58
DE000JP8YN01,14200.00,19.06.20,J.P. Morgan,126.42,126.41
DE000JP8YN27,8600.00,20.03.20,J.P. Morgan,86.04,86.03
DE000JP8YN35,8400.00,20.03.20,J.P. Morgan,84.06,84.05
DE000JP8YN50,7500.00,19.06.20,J.P. Morgan,75.11,75.10
DE000JP8YN68,14000.00,20.03.20,J.P. Morgan,126.43,126.42
DE000JP8YN76,13900.00,20.03.20,J.P. Morgan,126.32,126.31
DE000JP8YN92,14100.00,19.06.20,J.P. Morgan,126.27,126.26
DE000JP8YNA7,8500.00,20.03.20,J.P. Morgan,85.05,85.04
DE000JP8YNE9,14250.00,19.06.20,J.P. Morgan,126.49,126.48
DE000JP82DF5,11500.00,18.12.20,J.P. Morgan,111.11,111.10
DE000JP89454,10100.00,18.12.20,J.P. Morgan,99.53,99.52
DE000JP89462,12800.00,18.12.20,J.P. Morgan,119.69,119.68
DE000JP89470,12700.00,18.12.20,J.P. Morgan,119.14,119.13
DE000JP89488,9900.00,18.12.20,J.P. Morgan,97.61,97.60
DE000JP894B7,10000.00,18.12.20,J.P. Morgan,98.49,98.48
DE000JP894F8,12500.00,18.12.20,J.P. Morgan,117.97,117.96
DE000JP894G6,12300.00,18.12.20,J.P. Morgan,116.72,116.71
DE000JP894H4,12600.00,18.12.20,J.P. Morgan,118.56,118.55
DE000JP894M4,12100.00,18.12.20,J.P. Morgan,115.41,115.40
DE000JP894Q5,12400.00,18.12.20,J.P. Morgan,117.35,117.34
DE000JP894R3,11900.00,18.12.20,J.P. Morgan,114.03,114.02
DE000JP894S1,12200.00,18.12.20,J.P. Morgan,116.07,116.06
DE000JP894T9,12000.00,18.12.20,J.P. Morgan,114.73,114.72
DE000JP894U7,11300.00,18.12.20,J.P. Morgan,109.57,109.56
DE000JP894V5,11600.00,18.12.20,J.P. Morgan,111.86,111.85
DE000JP89512,11700.00,18.12.20,J.P. Morgan,112.60,112.59
DE000JP89520,11800.00,18.12.20,J.P. Morgan,113.32,113.31
DE000JP89579,11000.00,18.12.20,J.P. Morgan,107.18,107.17
DE000JP89587,11400.00,18.12.20,J.P. Morgan,110.34,110.33
DE000JP89595,11200.00,18.12.20,J.P. Morgan,108.78,108.77
DE000JP895E8,10900.00,18.12.20,J.P. Morgan,106.36,106.35
DE000JP895F5,11100.00,18.12.20,J.P. Morgan,107.99,107.98
DE000JP895M1,10700.00,18.12.20,J.P. Morgan,104.70,104.69
DE000JP895N9,10600.00,18.12.20,J.P. Morgan,103.86,103.85
DE000JP895P4,10800.00,18.12.20,J.P. Morgan,105.54,105.53
DE000JP895V2,10500.00,18.12.20,J.P. Morgan,103.01,103.00
DE000JP895W0,10300.00,18.12.20,J.P. Morgan,101.28,101.27
DE000JP895X8,9700.00,18.12.20,J.P. Morgan,95.82,95.81
DE000JP895Y6,10200.00,18.12.20,J.P. Morgan,100.41,100.40
DE000JP895Z3,10400.00,18.12.20,J.P. Morgan,102.15,102.14
DE000JP89637,9600.00,18.12.20,J.P. Morgan,94.91,94.90
DE000JP89645,9800.00,18.12.20,J.P. Morgan,96.71,96.70
DE000JP89686,9750.00,18.12.20,J.P. Morgan,96.27,96.26
DE000JP89694,11750.00,18.12.20,J.P. Morgan,112.96,112.95
DE000JP896A4,12250.00,18.12.20,J.P. Morgan,116.40,116.39
DE000JP896B2,9500.00,18.12.20,J.P. Morgan,94.00,93.99
DE000JP896C0,12750.00,18.12.20,J.P. Morgan,119.42,119.41
DE000JP896D8,10250.00,18.12.20,J.P. Morgan,100.85,100.84
DE000JP896E6,10750.00,18.12.20,J.P. Morgan,105.12,105.11
DE000JP896F3,11250.00,18.12.20,J.P. Morgan,109.18,109.17
DE000JP9A467,13250.00,18.12.20,J.P. Morgan,121.66,121.65
DE000JP9A475,9400.00,18.12.20,J.P. Morgan,93.09,93.08
DE000JP9A483,13100.00,18.12.20,J.P. Morgan,121.24,121.23
DE000JP9A491,13500.00,18.12.20,J.P. Morgan,122.73,122.72
DE000JP9A4A6,13200.00,18.12.20,J.P. Morgan,121.43,121.42
DE000JP9A4B4,9200.00,18.12.20,J.P. Morgan,91.25,91.24
DE000JP9A4C2,13000.00,18.12.20,J.P. Morgan,120.74,120.73
DE000JP9A4D0,12900.00,18.12.20,J.P. Morgan,120.23,120.22
DE000JP9A4E8,9250.00,18.12.20,J.P. Morgan,91.71,91.70
DE000JP9A4F5,9300.00,18.12.20,J.P. Morgan,92.17,92.16
DE000JP9A4G3,9000.00,18.12.20,J.P. Morgan,89.40,89.39
DE000JP9A4H1,9100.00,18.12.20,J.P. Morgan,90.33,90.32
DE000JP9BR29,14250.00,18.12.20,J.P. Morgan,125.09,125.08
DE000JP9BR37,13750.00,18.12.20,J.P. Morgan,123.65,123.64
DE000JP9BR60,14000.00,18.12.20,J.P. Morgan,124.44,124.43
DE000JP9WKL2,10550.00,19.06.20,J.P. Morgan,104.40,104.39
DE000JP9WKM0,10350.00,19.06.20,J.P. Morgan,102.59,102.58
DE000JP9WKN8,10150.00,19.06.20,J.P. Morgan,100.76,100.75
DE000JP9WKQ1,10450.00,19.06.20,J.P. Morgan,103.50,103.49
DE000JP9WKR9,10850.00,19.06.20,J.P. Morgan,107.06,107.05
DE000JP9WKS7,10650.00,19.06.20,J.P. Morgan,105.29,105.28
DE000JP9WKT5,10950.00,19.06.20,J.P. Morgan,107.93,107.92
DE000JP9WKU3,11050.00,19.06.20,J.P. Morgan,108.79,108.78
DE000JP9WKV1,11150.00,19.06.20,J.P. Morgan,109.64,109.63
DE000JP9WKW9,11200.00,19.06.20,J.P. Morgan,110.07,110.06
DE000JP9WKX7,11300.00,19.06.20,J.P. Morgan,110.90,110.89
DE000JP9WKY5,11550.00,19.06.20,J.P. Morgan,112.95,112.94
DE000JP9WKZ2,11450.00,19.06.20,J.P. Morgan,112.14,112.13
DE000JP9WL04,11350.00,19.06.20,J.P. Morgan,111.32,111.31
DE000JP9WL12,11850.00,19.06.20,J.P. Morgan,115.29,115.28
DE000JP9WL20,11650.00,19.06.20,J.P. Morgan,113.74,113.73
DE000JP9WL38,12050.00,19.06.20,J.P. Morgan,116.77,116.76
DE000JP9WL46,11950.00,19.06.20,J.P. Morgan,116.04,116.03
DE000JP9WL53,12350.00,19.06.20,J.P. Morgan,118.86,118.85
DE000JP9WL61,12150.00,19.06.20,J.P. Morgan,117.49,117.48
DE000JP9WL79,12550.00,19.06.20,J.P. Morgan,120.15,120.14
DE000JP9WL87,12450.00,19.06.20,J.P. Morgan,119.52,119.51
DE000JP9WL95,12850.00,19.06.20,J.P. Morgan,121.89,121.88
DE000JP9WLA3,12650.00,19.06.20,J.P. Morgan,120.76,120.75
DE000JP9WLB1,12950.00,19.06.20,J.P. Morgan,122.42,122.41
DE000JP99CU0,13600.00,18.12.20,J.P. Morgan,123.11,123.10
DE000JP99CX4,8500.00,18.12.20,J.P. Morgan,84.69,84.68
DE000JP99CY2,8750.00,18.12.20,J.P. Morgan,87.05,87.04
DE000JP99CZ9,13400.00,18.12.20,J.P. Morgan,122.32,122.31
DE000JP99D01,13900.00,18.12.20,J.P. Morgan,124.14,124.13
DE000JP99D19,13050.00,19.06.20,J.P. Morgan,122.79,122.78
DE000JP99CV8,8250.00,18.12.20,J.P. Morgan,82.30,82.29
DE000JP99CW6,14100.00,18.12.20,J.P. Morgan,124.72,124.71
DE000JM0GAF0,10900.00,18.10.19,J.P. Morgan,109.02,109.00
DE000JM0GAG8,11200.00,18.10.19,J.P. Morgan,112.03,112.01
